,Ant,Node,A Priori Status,Auto Metrics Flags,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
66,129,10,digital_ok,0.0,0.9,0.0,1.678132836133614,0.9850619155217567,-0.6777252556447679,-0.8020463203302227,0.8018644481941577,0.43789327228161845,-1.5711846785145063,-0.9878467431101207,41.720842361450195,35.49768829345703
67,130,10,digital_ok,0.0,0.9,0.0,-0.1038112368051563,2.71379061285712,0.06368730704736052,0.9200687065228539,0.6912232857430344,0.43627243516577086,-1.6212468427089037,-0.5730935429962537,1.7097441104028083e-16,2.8317621019057054e-16
68,135,12,digital_ok,0.0,0.0,0.32,-0.8855901759304934,-0.9739281557844783,0.9677744531798154,-0.5959091965067171,-0.31263799098211736,-0.42253120171746533,1.6234714146824178,0.7149876973028519,1.0517006915952004e-12,3.46379207529445e-14
69,136,12,RF_maintenance,1.0,1.0,0.0,1.0492123101646162,9.576698670065811,0.6805663195068329,0.9298778557668832,0.08714682439384959,-1.157955113098703,5.539016096556908,2.207597695976428,6.078778862953186,7.256406545639038
70,138,7,digital_ok,0.0,0.0,0.22,-0.3444017894098497,1.2812320026841526,1.3388229802921137,1.471338724907339,-1.6374792970028258,-1.3088377244553733,-0.5485919689925115,-0.4162768153339496,0.28324970602989197,0.38070959597826004
71,143,14,RF_maintenance,1.0,1.0,0.0,9.226028263234026,0.27025980909499414,4.750665000844164,0.8630530287698515,-0.7312669612956685,-0.6341989166937472,0.4457033835969653,-0.04036195759431501,0.9428493678569794,0.9429488629102707
72,144,14,digital_ok,0.0,1.0,0.0,-1.4985837752554232,-1.4044660431451068,0.24163139903023936,0.626390496170566,-0.9887017371823323,-0.9280160458389534,-0.1149229726901506,0.2275829065943643,0.9483461529016495,0.9474511444568634
73,145,14,digital_ok,0.0,1.0,0.0,-0.8238436298890244,1.0668843832776804,0.22824490406656978,1.981933617300644,-0.3414334477397019,3.0616956231820445,0.4612026415127042,0.36739470377109024,1.3518471419811249,1.3513601124286652
74,155,12,RF_maintenance,1.0,1.0,0.0,11.941525896852587,12.50633047981837,60.96766720926222,63.71992478595457,0.6969231425694461,0.8505895661640565,1.5253357803816092,2.279747425544899,1.3801019489765167,1.4177673161029816
75,156,12,RF_maintenance,0.0,1.0,0.0,0.01920238015383803,0.4351419345153098,0.09091327657825422,0.5876373807436919,-0.0443088940561433,-0.264187108546752,0.927534581035713,0.7721200639675614,7.611337184906006,7.068936824798584
76,157,12,RF_maintenance,1.0,1.0,0.0,-0.38031432689783856,-0.7601011211339503,9.988426768005782,1.6288701903658223,9.340780983500828,-1.0633440720260867,5.562648493786443,-0.14499446685194897,9.560087442398071,9.295929908752441
77,158,12,RF_maintenance,1.0,1.0,0.0,1.3529856738468689,-1.4408232109080803,0.30874998160379663,0.2190714315798878,0.8640771119065468,0.2637972206541227,0.5329979648389382,4.981993082881914,11.305553674697876,9.938817977905273
78,163,14,digital_ok,1.0,1.0,0.0,0.027455929942433923,-0.46914500545458365,-0.18462954364018555,0.5044254369051602,16.26817569769631,0.8368034386249971,15.46948280780489,1.2882344557838683,1.2475978434085846,1.2257766723632812
79,164,14,digital_ok,1.0,1.0,0.0,8.482508247664585,8.164820709680775,22.33318759669692,20.649756733117847,2.001281746042543,2.14789568817344,6.8324471251121315,16.95497006201071,2.3240419030189514,2.464691162109375
80,165,14,digital_ok,0.0,1.0,0.0,-1.1327544400288136,0.529743165355872,-0.67746073193054,0.7778159402896823,-0.8664427967325495,0.451588940161299,0.12647479965170785,0.3769818910726916,1.3100268840789795,1.3204624950885773
81,166,14,RF_maintenance,0.0,1.0,0.0,-0.3370525176072027,-0.8435385677103887,1.0071134771558916,0.363587039925491,-1.0415322539658158,-1.3556366400004731,1.770049629716063,-0.34591535640839255,0.9477267414331436,0.93694968521595
82,176,12,digital_ok,0.0,0.0,0.1,1.7438762654022835,-0.5667294980437563,0.40213242228948315,-1.282380181102929,-1.1367408488601036,-0.364370058981297,0.6612520367879028,0.11453001593413942,1.2367153763771057,1.3214534223079681
83,177,12,digital_ok,0.0,0.04,0.06,0.1677012675799631,-0.2522399015504808,0.01700412348013089,-0.6715207870226504,-0.9826673792948477,-0.6867292742716197,0.022037946281206984,0.13187720170547157,1.3322621285915375,1.3935475945472717
84,178,12,digital_ok,0.0,0.1,0.0,0.1558242617880755,-0.09968141775602178,-1.0112086288115611,-0.3332074248416514,-0.8595896562983545,-0.839176641868923,0.35074977241670807,-0.0278578806900143,1.322147399187088,1.350892573595047
85,179,12,digital_ok,0.0,0.1,0.01,-0.449628473256057,-0.19385193987695318,-0.8668660413607041,-0.8281677031041061,1.5292992545322415,-0.0962374566629488,1.3983377518149207,0.4349889128496431,1.3569208681583405,1.4922790825366974
86,184,14,RF_maintenance,0.0,1.0,0.0,-0.9348625779673536,-1.2502062063916848,-1.08572916743159,-0.5778133993244944,-0.35006755380187965,-0.028506115580288833,0.5717037411140591,-0.00846893585990308,1.277137041091919,1.2682999670505524
87,185,14,digital_ok,1.0,1.0,0.0,3.070072441260607,9.073051454766665,-0.14087766369732638,1.8524012537644492,-0.8934769727934125,-0.0760487572513214,0.3983261754037566,0.19280664922211863,1.2852408587932587,1.2839872539043427
88,186,14,digital_ok,0.0,1.0,0.0,0.3768469590073321,-0.723397266493637,-0.281685365134145,0.37047962611086577,-0.17064176607915763,-0.035503565248126014,0.48121303218055234,0.0714408097203843,1.3933589160442352,1.399778664112091
89,187,14,RF_maintenance,1.0,1.0,0.0,-0.5158711376572932,1.0583324733423367,-1.1117494514549404,3.6758118215234075,-0.42911870903787386,-1.1240463345230158,1.729014974534423,7.783833681530632,1.095751404762268,1.0887552797794342
